App No,Type,App Date,Status,FRU Interview Scheduled,Drug Test,WAV Course,Defensive Driving,Driver Exam,Medical Clearance Form,Other Requirements,Last Updated
6074081,HDR,05/06/2024,Incomplete,Not Applicable,Complete,Complete,Needed,Complete,Needed,Not Applicable,07/17/2024 05:00:01 AM
6078313,HDR,07/15/2024,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6075394,HDR,05/24/2024,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6075949,HDR,06/03/2024,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,07/17/2024 05:00:01 AM
6078202,HDR,07/12/2024,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6075450,HDR,05/26/2024,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6076986,HDR,06/20/2024,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Needed,Not Applicable,07/17/2024 05:00:01 AM
6075915,HDR,06/03/2024,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Needed,Copy of DMV license needed,07/17/2024 05:00:01 AM
6077088,HDR,06/22/2024,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6075370,HDR,05/24/2024,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Complete,Not Applicable,07/17/2024 05:00:01 AM
6076618,HDR,06/13/2024,Incomplete,Not Applicable,Needed,Complete,Complete,Complete,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6077846,HDR,07/06/2024,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed,07/17/2024 05:00:01 AM
6078223,HDR,07/12/2024,Incomplete,Not Applicable,Needed,Complete,Complete,Complete,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6077873,HDR,07/07/2024,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6075745,HDR,05/30/2024,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Open items needed. Visit www.nyc.gov/tlcup for more information,07/17/2024 05:00:01 AM
6077883,HDR,07/08/2024,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6078280,HDR,07/14/2024,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6077452,HDR,06/28/2024,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6074480,HDR,05/13/2024,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6075567,HDR,05/28/2024,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,07/17/2024 05:00:01 AM
6071406,HDR,03/29/2024,Denied,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6075421,HDR,05/25/2024,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6074122,HDR,05/07/2024,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Needed,Copy of DMV license needed,07/17/2024 05:00:01 AM
6073432,HDR,04/27/2024,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,07/17/2024 05:00:01 AM
6076183,HDR,06/06/2024,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,07/17/2024 05:00:01 AM
6077383,HDR,06/27/2024,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Needed,Not Applicable,07/17/2024 05:00:01 AM
6072450,HDR,04/15/2024,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,07/17/2024 05:00:01 AM
6077058,HDR,06/22/2024,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6077489,HDR,06/29/2024,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed,07/17/2024 05:00:01 AM
6073901,HDR,05/04/2024,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6075648,HDR,05/29/2024,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Copy of DMV license needed,07/17/2024 05:00:01 AM
6077209,HDR,06/25/2024,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Complete,Fingerprints needed,07/17/2024 05:00:01 AM
6075129,HDR,05/21/2024,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Needed,Copy of DMV license needed,07/17/2024 05:00:01 AM
6076335,HDR,06/10/2024,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,07/17/2024 05:00:01 AM
6074996,HDR,05/20/2024,Incomplete,Not Applicable,Needed,Needed,Complete,Complete,Needed,Fingerprints needed,07/17/2024 05:00:01 AM
6075328,HDR,05/23/2024,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Open items needed. Visit www.nyc.gov/tlcup for more information,07/17/2024 05:00:01 AM
6077579,HDR,07/01/2024,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Complete,Not Applicable,07/17/2024 05:00:01 AM
6077357,HDR,06/27/2024,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6077733,HDR,07/03/2024,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,07/17/2024 05:00:01 AM
6077875,HDR,07/07/2024,Incomplete,Not Applicable,Needed,Complete,Needed,Complete,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6077460,HDR,06/28/2024,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6074707,HDR,05/15/2024,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Complete,Fingerprints needed,07/17/2024 05:00:01 AM
6072662,HDR,04/17/2024,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6074561,HDR,05/13/2024,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,07/17/2024 05:00:01 AM
6075672,HDR,05/29/2024,Under Review,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,07/17/2024 05:00:01 AM
6073676,HDR,04/30/2024,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,07/17/2024 05:00:01 AM
6075706,HDR,05/30/2024,Incomplete,Not Applicable,Complete,Complete,Complete,Complete,Complete,Fingerprints needed,07/17/2024 05:00:01 AM
6077304,HDR,06/26/2024,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6071452,HDR,03/30/2024,Denied,Not Applicable,Complete,Complete,Needed,Needed,Needed,Copy of DMV license needed,07/17/2024 05:00:01 AM
6076193,HDR,06/07/2024,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6076950,HDR,06/20/2024,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,07/17/2024 05:00:01 AM
6074418,HDR,05/11/2024,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6075535,HDR,05/28/2024,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,07/17/2024 05:00:01 AM
6076494,HDR,06/12/2024,Incomplete,Not Applicable,Needed,Needed,Complete,Complete,Complete,Fingerprints needed,07/17/2024 05:00:01 AM
6077469,HDR,06/28/2024,Incomplete,Not Applicable,Complete,Complete,Needed,Needed,Complete,Not Applicable,07/17/2024 05:00:01 AM
6071850,HDR,04/04/2024,Denied,Not Applicable,Needed,Needed,Needed,Needed,Complete,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6076384,HDR,06/10/2024,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6071481,HDR,03/31/2024,Denied,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6077356,HDR,06/27/2024,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6071965,HDR,04/07/2024,Denied,Not Applicable,Needed,Complete,Needed,Complete,Complete,Copy of DMV license & other items. Visit www.nyc.gov/tlcup,07/17/2024 05:00:01 AM
6072318,HDR,04/12/2024,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,07/17/2024 05:00:01 AM
6077145,HDR,06/24/2024,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,07/17/2024 05:00:01 AM
6077030,HDR,06/21/2024,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,07/17/2024 05:00:01 AM
6077133,HDR,06/24/2024,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,07/17/2024 05:00:01 AM
6075277,HDR,05/23/2024,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6075832,HDR,06/01/2024,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6076920,HDR,06/20/2024,Incomplete,Not Applicable,Complete,Complete,Needed,Needed,Complete,Not Applicable,07/17/2024 05:00:01 AM
6075946,HDR,06/03/2024,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,07/17/2024 05:00:01 AM
6075449,HDR,05/26/2024,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,07/17/2024 05:00:01 AM
6076650,HDR,06/14/2024,Incomplete,Not Applicable,Complete,Complete,Needed,Needed,Needed,Fingerprints needed,07/17/2024 05:00:01 AM
6069751,HDR,03/07/2024,Pending Fitness Interview,07/02/2024,Complete,Complete,Complete,Complete,Complete,Not Applicable,07/17/2024 05:00:01 AM
6077595,HDR,07/01/2024,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Complete,Fingerprints needed,07/17/2024 05:00:01 AM
6077932,HDR,07/08/2024,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Complete,Not Applicable,07/17/2024 05:00:01 AM
6074371,HDR,05/10/2024,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,07/17/2024 05:00:01 AM
6071626,HDR,04/02/2024,Denied,Not Applicable,Needed,Needed,Needed,Needed,Needed,Copy of DMV license needed,07/17/2024 05:00:01 AM
6076312,HDR,06/09/2024,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,07/17/2024 05:00:01 AM
6075921,HDR,06/03/2024,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Complete,Not Applicable,07/17/2024 05:00:01 AM
6077752,HDR,07/04/2024,Incomplete,Not Applicable,Needed,Complete,Complete,Complete,Complete,Not Applicable,07/17/2024 05:00:01 AM
6077097,HDR,06/23/2024,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6073067,HDR,04/23/2024,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6077401,HDR,06/27/2024,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,07/17/2024 05:00:01 AM
6076755,HDR,06/17/2024,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,07/17/2024 05:00:01 AM
6073639,HDR,04/30/2024,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed,07/17/2024 05:00:01 AM
6074137,HDR,05/07/2024,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6074840,HDR,05/17/2024,Incomplete,Not Applicable,Complete,Complete,Complete,Complete,Needed,Not Applicable,07/17/2024 05:00:01 AM
6078196,HDR,07/12/2024,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6073394,HDR,04/26/2024,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed,07/17/2024 05:00:01 AM
6077316,HDR,06/26/2024,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6071628,HDR,04/02/2024,Denied,Not Applicable,Complete,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6077828,HDR,07/05/2024,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6076019,HDR,06/04/2024,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Complete,Not Applicable,07/17/2024 05:00:01 AM
6076045,HDR,06/04/2024,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,07/17/2024 05:00:01 AM
6077472,HDR,06/28/2024,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Complete,Not Applicable,07/17/2024 05:00:01 AM
6074685,HDR,05/15/2024,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,07/17/2024 05:00:01 AM
6076169,HDR,06/06/2024,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,07/17/2024 05:00:01 AM
6073898,HDR,05/03/2024,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Needed,Fingerprints needed,07/17/2024 05:00:01 AM
6078392,HDR,07/15/2024,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6078121,HDR,07/11/2024,Incomplete,Not Applicable,Needed,Needed,Complete,Complete,Needed,Fingerprints needed,07/17/2024 05:00:01 AM
6077375,HDR,06/27/2024,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,07/17/2024 05:00:01 AM
6072956,HDR,04/22/2024,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,07/17/2024 05:00:01 AM
6077350,HDR,06/27/2024,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Fingerprints needed,07/17/2024 05:00:01 AM
6077946,HDR,07/08/2024,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6078146,HDR,07/11/2024,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6077927,HDR,07/08/2024,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6076783,HDR,06/17/2024,Incomplete,Not Applicable,Complete,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6078141,HDR,07/11/2024,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6077546,HDR,07/01/2024,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6077120,HDR,06/23/2024,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Fingerprints needed,07/17/2024 05:00:01 AM
6074439,HDR,05/12/2024,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6078003,HDR,07/09/2024,Incomplete,Not Applicable,Complete,Complete,Complete,Complete,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6072671,HDR,04/17/2024,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6078111,HDR,07/10/2024,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6073483,HDR,04/28/2024,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,07/17/2024 05:00:01 AM
6078300,HDR,07/14/2024,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed,07/17/2024 05:00:01 AM
6073788,HDR,05/02/2024,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,07/17/2024 05:00:01 AM
6077208,HDR,06/25/2024,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,07/17/2024 05:00:01 AM
6072485,HDR,04/15/2024,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,07/17/2024 05:00:01 AM
6078343,HDR,07/15/2024,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6076473,HDR,06/12/2024,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,07/17/2024 05:00:01 AM
6072361,HDR,04/12/2024,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed,07/17/2024 05:00:01 AM
6077442,HDR,06/28/2024,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed,07/17/2024 05:00:01 AM
6078430,HDR,07/16/2024,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6076301,HDR,06/09/2024,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,07/17/2024 05:00:01 AM
6077513,HDR,06/30/2024,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6074026,HDR,05/06/2024,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Complete,Fingerprints needed,07/17/2024 05:00:01 AM
6072834,HDR,04/19/2024,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,07/17/2024 05:00:01 AM
6077013,HDR,06/21/2024,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6072587,HDR,04/16/2024,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6076745,HDR,06/17/2024,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,07/17/2024 05:00:01 AM
6077360,HDR,06/27/2024,Incomplete,Not Applicable,Complete,Complete,Needed,Needed,Needed,Not Applicable,07/17/2024 05:00:01 AM
6074093,HDR,05/06/2024,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,07/17/2024 05:00:01 AM
6072839,HDR,04/19/2024,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,07/17/2024 05:00:01 AM
